,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3,Clusters
962,39,98777.0,0,264.0,23,0,0,1,1000,19,711,125,115,38,0,1,0,0,0,0,0,2008,-1.9936665708186208,-1.703871434833638,0.0613613635657307,5
963,35,16269.0,1,405.0,75,0,0,1,19,3,18,3,1,0,0,0,0,0,0,0,0,44,1.659240969559525,0.5562760595299228,-0.0891252152886386,2
964,44,33569.0,1,246.0,10,1,0,1,16,2,18,3,0,24,1,0,0,0,0,0,1,63,1.9289144367232576,-0.5909477088246747,-0.166068220525923,3
965,42,36262.0,1,97.0,24,1,0,1,88,39,54,64,28,153,1,0,0,0,0,0,1,426,0.321989791880117,-0.6900749398910874,0.0984867209588933,3
966,54,22634.0,0,226.0,47,1,0,0,2,23,11,8,6,46,0,0,0,0,0,0,0,96,1.7756797684571053,-0.419585071432133,-0.3818558043185014,4
967,62,47025.0,1,10.0,98,1,0,0,508,11,59,23,5,29,0,0,0,0,0,0,0,635,-0.0674917498370557,2.973506551460306,-1.2721368121187109,1
968,44,70566.0,0,330.0,4,0,1,0,381,28,215,84,28,21,0,0,0,0,0,0,0,757,-1.7195440368149029,-0.1873169077990533,-0.0748215922867673,5
969,40,31605.0,1,150.0,15,1,0,1,74,0,42,2,1,6,0,0,0,0,0,0,0,125,1.255109453305555,-0.1736958649972911,-0.0007254959677011,4
970,49,52034.0,2,29.0,67,0,0,1,146,0,93,7,13,73,0,0,0,0,0,0,0,332,0.6171657717910867,1.3117657794666109,0.6523878267198414,2
971,60,48526.0,0,489.0,32,0,1,0,23,17,23,43,20,9,0,0,0,0,0,0,0,135,0.502433683468071,-1.3615972468253577,0.1709927369573709,0
972,31,46734.0,0,485.0,40,1,1,0,110,5,137,26,23,29,0,0,0,0,0,0,0,330,0.469682944381759,0.5491252419593957,-0.903943108240852,1
973,41,39552.0,2,140.0,54,0,1,0,165,3,147,4,24,41,0,0,0,0,0,0,1,384,0.5164693963548271,2.6068392116750667,0.7635525269587,5
974,54,86358.0,0,132.0,78,0,1,0,957,47,494,82,47,95,0,0,0,0,0,0,0,1722,0.2778730843130763,1.3312204457909855,0.0560191402630043,5
975,30,46931.0,1,303.0,94,1,1,0,41,0,17,3,1,16,0,0,0,0,0,0,0,78,0.838215626814367,-1.1958316919093577,0.7615158413129474,3
976,43,16581.0,1,305.0,51,0,0,0,1,3,4,2,3,11,0,0,0,0,0,0,0,24,1.3562097652995406,-1.5202119841708306,0.3952875255540075,4
977,31,67381.0,0,282.0,67,1,0,1,815,8,53,11,0,70,0,1,0,0,0,0,0,957,0.2236243256656851,0.744023984532536,0.5890256424334946,5
978,48,25930.0,0,529.0,87,0,1,0,6,1,2,2,0,4,0,0,0,0,0,0,0,15,1.932425180854972,-0.7761679300650492,-0.1602226384246622,0
979,36,42693.0,1,290.0,29,1,1,0,8,4,20,6,3,16,0,0,0,0,0,0,0,57,1.3886291796875208,-1.145498688745036,0.0529033226651195,3
980,41,49669.0,2,408.0,97,1,0,0,166,5,107,11,8,29,0,0,0,0,0,0,0,326,0.2647756941345919,0.2117825039201185,-0.6016261824547999,0
981,35,36778.0,1,187.0,63,1,0,1,29,4,34,2,4,4,0,0,0,0,0,0,0,77,1.844895052213657,0.7596267175631747,-0.2157218343849474,2
982,60,85696.0,1,588.0,88,0,0,1,714,76,395,116,0,12,0,0,0,0,0,0,1,1313,-1.9836071315976649,-1.3293726851385788,0.3960296070258933,5
983,52,10979.0,2,558.0,34,0,0,1,8,4,10,2,2,4,0,0,0,0,0,0,0,30,1.0922192823761727,-0.4282746642648918,-0.0440036014598754,2
984,48,49678.0,2,690.0,81,1,1,0,229,5,56,3,2,20,0,0,0,0,0,0,0,315,0.4530059534551002,0.4936242477800007,-0.7431247941429686,0
985,37,56129.0,3,66.0,65,1,0,1,320,48,133,39,72,48,0,0,0,0,0,0,0,660,-1.118764431220507,0.8567931173894674,0.0655978874492698,5
986,29,37155.0,0,533.0,51,1,1,0,23,0,26,7,15,3,0,0,0,0,0,0,0,74,1.062906675562181,-0.936765493965976,-0.2029515382302947,3
987,62,21282.0,0,191.0,76,0,0,0,1,5,8,4,8,20,0,0,0,0,0,0,0,46,1.414431042369798,-0.4517876378035772,0.2060056773342779,4
988,63,33419.0,1,530.0,76,0,0,1,56,0,12,0,0,18,0,0,0,0,0,0,0,86,1.4442742800914017,-0.1555654282044132,-0.1214765329627493,2
989,47,63285.0,2,262.0,84,0,1,0,508,124,249,50,38,134,0,0,0,0,0,0,0,1103,-2.4195548194726086,-0.4123334279480439,-0.5697589441582713,5
990,36,21255.0,1,22.0,56,1,0,1,29,0,25,2,2,3,0,0,0,0,0,0,0,61,0.7182660837850723,-0.0347503397069277,1.0484008482415497,4
991,38,42162.0,1,594.0,31,1,1,0,46,7,59,2,4,27,1,0,0,0,0,0,1,145,1.0887085382444586,-0.2430544430245177,-0.0498491835611361,3
992,40,57744.0,1,36.0,91,1,0,1,350,3,39,0,0,19,0,0,0,0,0,0,0,411,0.3681208580966219,1.2291932547837572,-1.6378352016120616,1
993,46,26576.0,2,693.0,40,0,1,0,10,0,8,0,0,9,1,0,0,0,0,0,1,27,2.303733346163236,-0.3694666139985457,-0.4134158766172793,0
994,52,57513.0,0,422.0,59,0,0,1,735,40,183,52,20,30,0,0,0,0,0,0,0,1060,-1.9339074835160208,1.1225660816101533,-1.503745383354867,1
995,53,7500.0,1,512.0,61,1,1,0,5,2,3,3,0,5,0,0,0,0,0,0,0,18,2.1180792635091032,-0.5728172720317974,-0.286819257520971,0
996,25,54197.0,1,514.0,16,1,0,1,162,6,37,6,13,13,0,0,0,0,0,0,0,237,-0.4288856996431514,-1.5266822094020651,1.136009322187154,3
997,36,23091.0,1,49.0,98,0,0,1,35,0,11,0,0,2,0,0,0,0,0,0,0,48,1.4477161676066552,0.5379310770063106,0.7086782680554593,2
998,52,46049.0,1,316.0,11,1,1,0,342,9,112,19,14,19,0,0,0,0,0,0,1,515,-0.1757230438070325,3.5051043948805187,1.9496723518167336,5
999,40,79410.0,1,159.0,19,1,1,0,658,80,483,123,13,13,0,0,0,0,0,0,0,1370,-0.3837618127513786,-1.577695804905679,0.2890821512496218,5
1000,33,57304.0,1,222.0,61,1,1,0,356,80,329,138,17,106,0,0,0,0,0,0,0,1026,-1.8631232024178248,0.4099871662536319,-0.4631186543797506,5
1001,58,44375.0,2,653.0,73,1,1,0,213,5,28,7,7,41,0,0,0,0,0,0,0,301,0.2222968405256557,-0.5374295412007347,-0.5939102230260752,0
1002,28,59594.0,1,624.0,74,1,1,0,457,4,29,0,0,9,0,1,0,0,0,0,0,499,-0.1918215030898763,0.5920928818224553,-1.7503210734918428,1
1003,71,80685.0,0,358.0,55,1,1,0,241,45,604,34,26,54,0,0,0,0,0,0,0,1004,-1.8985805677633325,-0.7096653213479698,-0.4437115307485044,5
1004,50,40344.0,1,669.0,48,1,0,1,210,0,6,0,0,2,0,0,0,0,0,0,0,218,0.7761522809140634,0.2063999671743109,-0.4723679406556945,2
1005,35,62710.0,1,669.0,53,1,1,0,441,35,83,7,29,11,0,0,0,0,0,0,0,606,-1.1572707664065771,0.5888089573774168,0.4170385008287567,5
1006,40,48985.0,0,645.0,13,1,0,0,19,13,18,10,7,8,0,0,0,0,0,0,0,75,0.8281561875934106,-1.5703304416044173,0.4268475978527851,3
1007,54,35322.0,1,87.0,34,1,1,0,28,9,37,12,7,13,0,0,0,0,0,0,0,106,1.6399878019664895,0.4222839795238976,0.0865950914011047,4
1008,38,81657.0,2,343.0,69,0,1,0,364,40,425,158,60,50,0,0,0,0,0,0,0,1097,-1.279554973900633,-1.501845006331883,0.4103823939312112,5
1009,40,14421.0,0,571.0,81,1,0,0,0,0,2,3,3,8,1,0,0,0,0,0,0,16,1.5611170155467076,-1.1828692461315529,0.0929705997679549,0
1010,53,20130.0,0,31.0,99,1,0,0,0,6,3,7,6,12,0,0,0,0,0,0,0,34,1.9455914276499164,-0.5354467146452806,-0.3268865346238063,4
1011,63,74214.0,1,475.0,3,1,0,1,863,83,547,86,99,33,0,0,0,0,0,0,0,1711,-0.4073188234656117,0.0925200141900396,-1.2962422440985069,1
1012,49,66726.0,1,98.0,61,1,0,1,349,7,35,0,0,47,0,1,0,0,0,0,0,438,0.1565960561437523,1.2108482722601448,-0.8400317182679637,1
1013,58,23724.0,2,653.0,65,1,0,0,5,23,15,0,18,14,0,0,0,0,0,0,0,75,1.8024161986047205,0.0104146724423212,-0.2080058749562225,0
1014,49,47353.0,1,617.0,93,1,0,1,184,2,19,8,8,4,0,0,0,0,0,0,0,225,0.3597202287140267,-0.1492877533885786,0.6277524684744558,2
1015,20,33444.0,0,676.0,24,1,0,1,8,0,8,0,0,2,0,0,0,0,0,0,0,18,2.1180792635091032,-0.5728172720317974,-0.286819257520971,3
1016,40,54386.0,1,259.0,8,1,1,0,277,21,64,62,21,25,0,0,0,0,0,0,0,470,-0.8648333875180954,-0.6096429522115305,0.1702207710029901,5
1017,42,28510.0,1,402.0,72,0,1,0,44,5,19,0,4,19,0,0,0,0,0,0,0,91,1.083025554004094,-0.1877679945758577,0.4663849486900304,0
1018,46,48070.0,3,676.0,33,1,1,0,373,14,83,6,9,19,0,0,0,0,0,1,0,504,-0.1883796155746223,1.2855893870331792,-0.9201662724736344,0
1019,66,43140.0,0,396.0,68,1,1,0,134,8,76,6,0,11,0,0,0,0,0,0,0,235,0.580438759038975,-0.3714494405540001,-0.6804395650195482,0
1020,45,54959.0,0,158.0,55,0,0,1,1148,0,60,0,0,24,0,1,0,0,0,0,1,1232,-0.5641330924799381,1.327819599274054,-0.6935661910753983,1
1021,18,15056.0,0,132.0,76,0,0,0,6,12,3,21,6,40,0,0,0,0,0,0,0,88,0.8973026147335018,0.4875980738419885,1.4172907867032871,4
1022,40,26954.0,0,104.0,17,0,1,0,4,1,11,0,0,1,0,0,0,0,0,0,0,17,1.932425180854972,-0.7761679300650492,-0.1602226384246622,4
1023,24,22327.0,0,672.0,94,0,1,0,5,4,8,2,0,5,0,0,0,0,0,0,0,24,1.3886291796875208,-1.145498688745036,0.0529033226651195,0
1024,57,44393.0,2,168.0,86,1,1,0,24,2,20,2,2,10,0,0,0,0,0,0,0,60,1.0405467003951578,-0.9369800396967108,0.474100908118755,0
1025,35,62000.0,1,537.0,25,0,0,1,899,0,101,0,0,20,0,0,0,1,0,0,0,1020,-2.4230655636043226,-0.2271132067076694,-0.5756045262595324,5
1026,54,31497.0,1,228.0,22,1,0,1,108,1,28,13,1,4,0,0,0,0,0,0,0,155,1.2875288676935348,0.2010174304285031,-0.3431096988565888,2
1027,62,45894.0,2,603.0,15,1,0,0,27,2,7,0,2,13,0,0,0,0,0,0,0,51,1.3886291796875208,-1.145498688745036,0.0529033226651195,0
1028,33,78579.0,1,408.0,35,0,0,1,816,66,549,216,66,99,0,0,0,0,0,0,1,1812,-0.9030944552596164,-0.9381615186121184,0.127385170554874,5
1029,33,67369.0,2,442.0,81,0,0,1,1298,0,70,37,14,42,0,1,1,0,0,0,1,1461,-1.6503287530583512,0.991894881196254,0.0913123776467872,5
1030,23,58401.0,0,136.0,55,0,1,0,10,0,11,17,29,29,0,0,0,0,0,0,0,96,0.9971332793208832,-1.4224807777505597,0.4610692928543592,3
1031,64,62307.0,1,532.0,94,0,1,0,87,13,34,10,6,10,0,0,0,0,0,0,0,160,0.7564373390298765,-0.5940402191808914,-0.6345267058154525,0
1032,57,43641.0,1,540.0,50,1,0,1,57,2,51,4,2,23,0,0,0,0,0,0,0,139,1.0795148098723797,-0.0025477733354836,0.4605393665887698,2
1033,53,63841.0,1,526.0,64,0,0,1,635,15,100,20,7,131,0,0,0,0,0,0,0,908,-1.2540155793002274,0.598585102369025,-1.6781445184036878,1
1034,56,46891.0,2,422.0,91,1,0,0,43,12,23,29,15,61,0,0,0,0,0,0,0,183,0.6880877661222029,-1.1582465887921054,0.0443961178610621,0
1035,43,70091.0,1,52.0,11,1,0,1,964,34,137,15,0,11,0,1,0,0,0,0,0,1161,-0.2430323107797399,0.7498356127398133,-0.8943374920637106,1
1036,29,78075.0,1,331.0,72,1,0,1,572,8,259,34,35,80,0,0,0,0,0,0,0,988,-0.9512562931089176,-1.632087115284312,0.6513352622347656,5
1037,62,54809.0,1,308.0,0,1,1,0,63,6,57,13,13,22,0,0,0,0,0,0,0,174,0.5457782479258849,0.0026202176795892,1.0083335711387142,5
1038,52,58113.0,1,570.0,66,1,1,0,221,104,169,102,78,84,0,0,0,0,0,1,0,758,-0.6865899555591491,1.5316931391987558,-1.2160884104718843,1
1039,40,51412.0,2,122.0,42,1,0,1,140,3,29,4,5,14,0,0,0,0,0,0,0,195,0.355747710291161,-0.6305156384973818,0.2840278145236937,3
1040,44,15287.0,0,554.0,60,0,1,0,1,2,8,4,3,13,1,0,0,0,0,0,1,31,1.7533197932900817,-0.4197996171628674,0.2951966420305479,0
1041,45,66636.0,1,589.0,64,1,0,1,291,10,689,84,10,0,0,0,0,0,0,0,0,1084,-1.4520428097598204,-1.4644744489453656,0.3703151168283759,5
1042,54,50965.0,1,70.0,87,1,0,1,544,13,85,8,6,29,1,0,0,0,0,0,0,685,-0.5150366871652998,1.7580338888792428,-1.1967687080621687,1
1043,45,18351.0,2,433.0,1,1,1,0,1,12,9,0,14,7,0,0,0,0,0,0,0,43,1.6067026767296324,-0.5674347352859898,-0.4160774993200765,4
1044,46,40451.0,1,434.0,54,1,0,1,35,0,4,0,0,10,1,0,0,0,0,0,0,49,1.3719521887608617,-1.2009996829244305,0.2137216367630029,2
1045,49,36317.0,1,301.0,53,1,1,0,87,3,25,3,2,13,0,0,0,0,0,0,0,133,1.291039611825249,0.0157972091881288,-0.337264116755328,4
1046,45,42213.0,1,455.0,96,1,1,0,309,3,24,4,3,20,0,1,0,0,0,0,0,363,0.2779419409295366,0.4525037193398875,-0.768290078653944,0
1047,42,65748.0,0,85.0,58,1,1,0,172,73,93,95,78,34,0,0,0,0,0,1,0,545,-1.4612365381318997,-1.2239677792563315,0.8807036669782821,5
1048,53,77044.0,1,658.0,12,1,1,0,625,38,242,50,34,76,1,0,0,0,0,0,0,1065,-3.1670892548603744,0.1533548816425095,0.2271658725889625,5
1049,55,56721.0,1,520.0,64,1,1,0,157,6,39,6,13,75,0,0,0,0,0,0,0,296,0.6206765159228008,1.126545558226237,0.6582334088211022,5
1050,56,42160.0,1,180.0,26,0,1,0,48,9,45,3,15,20,0,0,0,0,0,0,1,140,1.0895742490933362,0.3719509763595758,0.7952076100489325,4
1051,35,61559.0,1,627.0,8,0,1,0,279,83,88,32,14,34,0,0,0,0,0,0,0,530,-1.0281274950052035,-0.8127790645140474,-0.3802350562497512,5
1052,57,33629.0,0,316.0,49,1,0,1,132,0,16,0,0,4,0,0,0,0,0,0,0,152,1.5033612680105364,1.5278643375469332,0.5342984124275905,2
1053,58,68682.0,1,494.0,56,1,0,1,919,0,505,99,30,45,0,0,0,0,0,0,0,1598,-2.53793536516026,-1.143042780097443,0.5916188218118935,5
1054,49,34377.0,0,219.0,55,0,1,0,62,0,22,3,1,26,0,0,0,0,0,0,0,114,1.4109202982380835,-0.2665674165632029,0.2001600952330174,4
1055,24,8940.0,0,243.0,25,0,0,0,1,45,3,4,6,42,0,0,0,0,0,0,0,101,1.4700761427736782,0.5381456227370451,0.0316258217064093,4
1056,57,26228.0,2,133.0,50,1,1,0,2,6,4,3,1,9,0,0,0,0,0,0,0,25,2.1180792635091032,-0.5728172720317974,-0.286819257520971,4
1057,49,77297.0,1,403.0,84,0,0,0,408,61,109,48,122,41,0,0,0,1,0,0,0,789,-1.7690443786872678,-0.5660885104391586,-0.0787967970605633,5
1058,57,40211.0,1,260.0,30,1,1,0,51,1,7,2,1,25,1,0,0,0,0,0,0,87,1.7857392076780616,-0.0450863217370735,-0.0471875608583392,4
1059,59,33438.0,1,440.0,81,0,0,1,62,1,16,3,2,6,0,0,0,0,0,0,0,90,0.9039201664392044,0.168600318326324,0.9218042291452408,2
1060,42,75032.0,1,245.0,74,1,0,1,952,12,180,47,12,12,0,0,0,0,0,0,0,1215,-1.3771445417629045,-0.3405491083987181,0.0202149545107635,5
1061,45,61284.0,0,474.0,76,0,0,1,618,15,106,20,7,45,0,1,0,0,0,0,0,811,-1.1988322531874986,0.9220702565604704,-2.1904034458810586,1
1062,42,22518.0,2,606.0,36,1,1,0,11,7,12,2,2,27,1,0,0,0,0,0,1,61,1.228776959715666,-0.6551382958368289,0.3326022964305865,3
1063,39,54730.0,2,366.0,64,1,0,1,318,3,17,4,7,56,0,0,0,0,0,0,0,405,-0.268095156963025,0.8319559143192851,0.791224815705213,5
1064,49,38452.0,1,347.0,62,1,0,1,56,0,14,0,0,2,0,0,0,0,0,0,0,72,1.473586886905393,0.352925401496671,0.0374714038076698,2
1065,51,44421.0,2,690.0,53,0,1,0,110,5,59,7,1,7,0,0,0,0,0,0,0,189,1.2004026756099455,1.6853693910916432,0.1085688269436933,2
1066,23,38197.0,0,266.0,86,1,0,1,23,0,11,2,1,3,0,0,0,0,0,0,0,40,1.3886291796875208,-1.145498688745036,0.0529033226651195,3
1067,51,41986.0,1,526.0,15,0,1,0,27,5,8,8,3,12,0,0,0,0,0,0,0,63,0.7441368030838097,-0.2197560152165672,0.3771939839937602,3
1068,28,28427.0,1,676.0,67,1,1,0,18,3,19,3,3,6,0,0,0,0,0,0,0,52,1.8024161986047205,0.0104146724423212,-0.2080058749562225,0
1069,41,37395.0,1,280.0,47,1,0,1,18,0,9,0,1,11,0,0,0,0,0,0,0,39,1.5742832623416525,-0.9421480307117842,-0.0736932964311888,2
1070,33,55249.0,2,334.0,81,1,0,1,97,1,19,2,0,11,0,0,0,0,0,0,0,130,0.502433683468071,-1.3615972468253577,0.1709927369573709,2
1071,56,84906.0,2,280.0,98,1,1,0,997,15,414,99,30,76,0,1,1,0,1,0,0,1631,-2.4686512247872474,-0.8425477175532328,-0.0665564271715007,5
1072,55,28691.0,1,427.0,56,1,1,0,5,4,13,8,0,4,0,0,0,0,0,0,0,34,1.9455914276499164,-0.5354467146452806,-0.3268865346238063,0
1073,59,44213.0,0,260.0,48,0,1,0,95,11,35,0,4,7,0,0,0,0,0,0,0,152,0.9170864132341486,0.409321533746093,0.7551403329460973,4
1074,28,25707.0,1,615.0,18,0,0,0,1,6,2,3,6,3,0,0,0,0,0,0,0,21,1.7599373449957845,-0.7387973726785322,-0.2002899155274976,3
1075,39,59062.0,1,318.0,74,1,0,1,46,1,12,3,0,9,0,0,0,0,0,0,0,71,1.059799867988193,-0.8029879596906856,0.2983806014290118,2
1076,59,76624.0,2,91.0,68,0,1,0,411,106,147,54,115,66,1,0,0,0,0,0,0,899,-2.548525435288827,-1.3052729096905813,0.7433807254191771,5
1077,43,66000.0,2,499.0,36,1,0,1,244,51,270,101,0,45,0,0,0,0,0,0,0,711,-0.2664573030049206,-1.938551516483641,0.8414083558298275,5
1078,28,27683.0,1,365.0,90,1,0,1,152,9,121,12,12,45,0,0,0,0,0,0,0,351,0.6587789145511451,1.4459724052033711,-0.2003849263189519,2
1079,31,7500.0,1,465.0,63,0,0,0,10,17,18,8,26,40,0,0,0,0,0,0,0,119,1.6491126737221085,1.060494036285962,0.4005157601681465,2
1080,38,40521.0,1,58.0,82,1,1,0,12,0,5,0,0,4,0,0,0,0,0,0,0,21,1.5251868570270135,-1.3723623203169728,0.4295092205555819,4
1081,43,20427.0,1,34.0,63,1,0,1,5,0,4,0,0,1,0,0,0,0,0,0,0,10,2.1180792635091032,-0.5728172720317974,-0.286819257520971,4
1082,58,65106.0,1,73.0,55,1,1,0,790,19,133,12,0,19,0,1,0,0,0,0,0,973,-1.7706133760289118,1.32570219391267,-0.9532895561021254,1
1083,42,69969.0,0,268.0,64,1,0,1,882,29,514,38,29,44,0,0,1,1,0,0,1,1536,-0.3381761515684544,-0.9622612940601162,-0.2199659478384097,5
1084,25,67433.0,1,360.0,51,1,1,0,615,28,259,12,48,30,0,1,0,0,0,0,0,992,-2.203722419155608,0.914513479170386,0.3076491671259073,5
1085,62,77766.0,2,212.0,97,1,0,1,1004,59,265,115,59,27,1,0,0,0,0,0,1,1529,-3.2195549358308737,1.2636371840720606,-1.009928737769018,1
1086,47,68118.0,3,269.0,51,0,1,0,595,23,123,10,23,154,0,0,0,0,0,0,0,928,-1.3632712532322595,0.5060858069816907,-0.2028460836664822,5
1087,52,55158.0,1,36.0,72,1,0,1,293,0,87,4,11,23,0,0,0,0,0,0,1,418,0.1474023277716736,1.4513549419491791,-0.3296431681180578,2
1088,67,62972.0,0,70.0,39,1,0,0,313,15,47,20,0,192,0,0,0,0,0,0,1,587,-0.0917246151776889,0.3880047961670189,-0.5507464077463075,1
1089,36,74190.0,1,694.0,49,1,1,0,151,81,86,168,91,64,0,0,0,0,0,0,0,641,-1.3762099742975666,-0.6042604154657227,0.0409625292038843,5
1090,43,39356.0,0,42.0,21,1,1,0,15,0,2,0,0,6,1,0,0,0,0,0,0,23,1.7467710982008398,-0.979518588098301,-0.0336260193283536,3
1091,46,35860.0,2,450.0,37,0,0,1,15,0,8,4,2,20,1,0,0,0,0,0,0,49,1.382011627981818,-0.826500933229371,0.5483898802231654,2
1092,41,90687.0,1,97.0,98,0,0,1,982,17,672,23,34,51,0,0,1,0,0,0,1,1779,-1.1752752424732655,-0.7481455625352489,-0.6050790505329299,1
1093,39,73450.0,1,36.0,85,1,0,1,1142,51,415,90,69,37,1,0,0,1,0,0,0,1804,-2.7953082963779248,-0.370103215707169,-0.3431588627600353,5
1094,49,31454.0,0,306.0,40,1,1,0,28,0,11,0,0,9,0,0,0,0,0,0,0,48,1.812475637825677,0.3849134221373805,0.1266623685039401,4
1095,62,47139.0,2,348.0,2,0,1,0,46,0,12,0,2,23,0,0,0,0,0,0,1,83,1.60008512502393,-0.2484369797703252,0.0794090582379694,4
1096,51,19656.0,1,254.0,94,1,1,0,25,4,9,6,8,32,0,0,0,0,0,0,0,84,1.437656728385699,0.163432327311251,0.3740100245952966,0
1097,44,45579.0,2,699.0,10,1,0,1,145,1,33,2,1,1,0,0,0,0,0,0,0,183,0.7529265948981625,-0.4088199979405172,-0.6403722879167127,2
1098,59,85485.0,1,695.0,73,0,0,0,630,26,611,44,18,54,0,0,0,0,0,0,0,1383,-1.5869588778982755,-0.8954084244797939,-0.0419403483470669,5
1099,39,55956.0,1,48.0,22,1,1,0,760,38,104,50,9,38,0,1,0,0,0,0,0,999,-0.4463557895592938,0.0368044742799101,-0.4583714836515737,1
1100,38,64191.0,2,102.0,30,0,0,1,420,15,186,151,38,15,0,0,0,0,0,0,0,825,-1.8678716191928515,0.2015623076352874,0.0738630525645367,5
1101,45,38808.0,0,317.0,21,0,1,0,125,17,52,3,19,30,1,0,0,0,0,0,1,246,1.0011784096031435,1.2927402046037064,-0.1053483795214211,4
1102,41,57183.0,2,41.0,51,1,0,1,464,5,64,7,0,70,0,0,0,0,0,0,0,610,-0.0889860141552013,3.588297425113664,0.249972427840408,5
1103,31,23748.0,0,403.0,97,0,0,1,6,6,29,12,15,8,0,0,0,0,0,0,0,76,1.623310811039831,0.3667829853445028,0.247413405498988,2
1104,32,66303.0,0,206.0,56,1,1,0,1090,12,96,16,12,60,0,1,0,0,0,0,0,1286,-0.4672615852364025,1.157217521145609,0.4080089593290329,5
1105,54,37368.0,2,358.0,4,1,0,1,3,2,11,2,2,10,1,0,0,0,0,0,0,30,1.7467710982008398,-0.979518588098301,-0.0336260193283536,3
1106,62,40800.0,2,115.0,77,1,1,0,24,0,27,8,30,10,0,0,0,0,0,1,0,99,1.4635274476844369,-0.021573348198388,-0.2971968396524927,0
1107,39,71847.0,0,264.0,95,0,1,0,737,21,106,55,63,210,0,0,0,1,0,0,0,1192,-2.117992568828508,-0.972575280774927,-0.5026560052169965,5
1108,51,46149.0,2,643.0,36,1,1,0,254,6,71,4,0,27,0,0,0,0,0,0,0,362,-0.0631879067158579,1.1692986523585622,0.4889078899191609,5
1109,66,49118.0,1,313.0,90,0,0,0,620,54,239,99,98,119,0,1,0,0,1,0,1,1229,-1.987449200427712,1.1412833203123427,-1.0271360231624775,1
1110,56,37633.0,0,8.0,49,1,0,1,13,4,20,0,0,1,0,0,0,0,0,0,0,38,2.1413049495250047,0.0424026930830306,-0.118814910259952,2
1111,70,39767.0,0,83.0,18,1,0,1,113,61,204,34,26,47,0,0,0,0,0,0,0,485,0.1571266870513641,0.9985796521582242,-1.32646186533541,1
1112,51,26997.0,1,523.0,89,1,0,0,7,23,78,133,49,144,0,0,0,0,0,0,0,434,0.5869874541282173,0.1882695303814332,-0.3516169036606463,0
1113,42,33986.0,1,672.0,43,0,1,0,16,2,18,2,1,5,0,0,0,0,0,0,0,44,1.7599373449957845,-0.7387973726785322,-0.2002899155274976,0
1114,48,57091.0,2,467.0,82,1,0,1,462,0,24,6,0,4,0,1,0,0,0,0,1,496,-0.1791858872025435,1.045082717344145,-1.4305548226235407,1
1115,46,46831.0,1,585.0,84,1,0,0,22,2,10,6,4,34,0,0,0,0,0,0,0,78,1.00719271854184,-1.0479820280555006,0.795737536314522,0
1116,39,52531.0,1,195.0,68,1,1,0,283,112,151,51,72,125,0,0,0,0,0,0,0,794,-0.920809812620308,0.6858595714583945,-1.0727194214562508,1
1117,50,15759.0,3,544.0,12,1,1,0,1,2,5,6,0,3,0,0,0,0,0,0,0,17,1.932425180854972,-0.7761679300650492,-0.1602226384246622,4
1118,36,22804.0,0,646.0,75,0,1,0,14,1,7,2,1,1,0,0,0,0,0,0,0,26,2.150498677897083,-0.1981039766060034,-0.6292034604098581,0
1119,39,43050.0,1,212.0,10,1,0,0,30,5,24,6,3,8,0,0,0,0,0,0,0,76,1.0729661147831375,-0.5622667442709168,0.1317167052298678,3
1120,31,42997.0,0,689.0,91,0,0,1,4,0,5,0,1,5,0,0,0,0,0,0,0,15,1.932425180854972,-0.7761679300650492,-0.1602226384246622,2
1121,43,48918.0,0,680.0,21,0,0,1,52,0,9,0,0,1,0,0,0,0,0,0,0,62,1.0405467003951578,-0.9369800396967108,0.474100908118755,3
1122,57,60033.0,2,647.0,28,1,0,1,62,1,57,19,11,48,0,0,0,0,0,0,0,198,0.154351204175708,-1.1530785977770328,0.5921903224110063,2
1123,63,34043.0,0,343.0,97,1,0,1,20,2,14,3,0,10,0,0,0,0,0,0,0,49,2.150498677897083,-0.1981039766060034,-0.6292034604098581,2
1124,63,57811.0,0,601.0,49,1,1,0,545,7,114,37,21,78,0,1,0,0,0,0,0,802,-1.248773413470758,1.6433757198968375,0.0178146509177095,5
1125,42,7500.0,1,583.0,5,0,1,0,6,5,4,13,4,25,0,0,0,0,0,0,0,57,1.2620620849525237,0.3345804189730589,0.8352748871517679,4
1126,43,23148.0,0,546.0,83,1,0,0,4,6,8,6,3,10,0,0,0,0,0,0,0,37,1.6067026767296324,-0.5674347352859898,-0.4160774993200765,0
1127,58,44267.0,0,297.0,48,0,1,0,183,5,65,3,5,49,0,0,0,0,0,0,0,310,1.0077271046923857,1.85245917553914,0.2234742818374804,2
1128,43,71626.0,1,333.0,94,1,1,0,546,72,376,94,145,72,0,1,0,0,0,0,0,1305,-1.40388097191052,-0.7705488522731725,-0.1536349748515153,5
1129,41,60894.0,1,103.0,61,1,1,0,606,7,155,10,0,54,0,0,0,0,0,0,0,832,-1.0088705721692346,2.433922839188539,-0.6417884703490899,1
